timestamp,message
0.00,SIM_START
2.40,"[Sequencer] New Task, id_000, D-3, R-8, Normal"
71.99,"[Sequencer] New Task, id_001, R-4, R-6, Normal"
143.01,"[Sequencer] New Task, id_002, D-1, R-2, Normal"
235.67,"[Sequencer] New Task, id_003, R-4, R-2, Stat"
283.65,"[Sequencer] New Task, id_004, R-8, R-7, Stat"
283.91,"[Sequencer] New Task, id_005, R-1, R-7, Stat"
284.16,"[Sequencer] New Task, id_006, D-4, D-1, Normal"
284.44,"[Sequencer] New Task, id_007, D-4, D-1, Normal"
284.70,"[Sequencer] New Task, id_008, R-3, D-3, Stat"
284.96,"[Sequencer] New Task, id_009, R-4, R-3, Normal"
285.29,"[Sequencer] New Task, id_010, R-4, R-3, Stat"
285.61,"[Sequencer] New Task, id_011, R-6, R-3, Normal"
285.88,"[Sequencer] New Task, id_012, R-4, R-3, Normal"
286.17,"[Sequencer] New Task, id_013, R-4, R-3, Stat"
286.46,"[Sequencer] New Task, id_014, R-7, R-3, Stat"
286.73,"[Sequencer] New Task, id_015, R-8, R-7, Stat"
287.01,"[Sequencer] New Task, id_016, R-1, D-4, Normal"
287.29,"[Sequencer] New Task, id_017, R-7, R-6, Normal"
287.58,"[Sequencer] New Task, id_018, D-4, D-1, Normal"
287.86,"[Sequencer] New Task, id_019, R-4, R-1, Normal"
288.11,"[Sequencer] New Task, id_020, R-4, R-5, Stat"
288.37,"[Sequencer] New Task, id_021, R-2, D-2, Normal"
288.62,"[Sequencer] New Task, id_022, R-7, R-3, Stat"
288.92,"[Sequencer] New Task, id_023, R-4, R-6, Normal"
289.17,"[Sequencer] New Task, id_024, D-1, R-2, Normal"
289.43,"[Sequencer] New Task, id_025, D-1, R-2, Normal"
289.73,"[Sequencer] New Task, id_026, R-4, R-2, Stat"
290.00,"[Sequencer] New Task, id_027, D-1, R-2, Normal"
290.26,"[Sequencer] New Task, id_028, R-2, D-2, Normal"
290.54,"[Sequencer] New Task, id_029, R-2, D-4, Stat"
290.81,"[Sequencer] New Task, id_030, R-4, R-3, Stat"
291.13,"[Sequencer] New Task, id_031, D-4, D-1, Normal"
291.46,"[Sequencer] New Task, id_032, R-2, D-2, Normal"
291.79,"[Sequencer] New Task, id_033, R-8, D-3, Stat"
292.11,"[Sequencer] New Task, id_034, R-8, R-7, Stat"
292.40,"[Sequencer] New Task, id_035, R-6, D-1, Normal"
292.71,"[Sequencer] New Task, id_036, R-6, R-7, Normal"
292.98,"[Sequencer] New Task, id_037, R-7, R-1, Normal"
293.26,"[Sequencer] New Task, id_038, R-7, R-3, Stat"
293.50,"[Sequencer] New Task, id_039, R-4, R-2, Normal"
293.78,"[Sequencer] New Task, id_040, R-5, R-3, Normal"
294.06,"[Sequencer] New Task, id_041, R-3, D-3, Stat"
294.32,"[Sequencer] New Task, id_042, R-4, R-3, Normal"
294.59,"[Sequencer] New Task, id_043, R-7, R-3, Stat"
294.88,"[Sequencer] New Task, id_044, R-8, D-2, Normal"
295.16,"[Sequencer] New Task, id_045, R-7, R-4, Normal"
295.41,"[Sequencer] New Task, id_046, R-1, R-4, Stat"
295.67,"[Sequencer] New Task, id_047, R-4, R-2, Stat"
295.95,"[Sequencer] New Task, id_048, R-1, R-6, Normal"
296.21,"[Sequencer] New Task, id_049, R-2, D-4, Stat"
296.46,"[Sequencer] New Task, id_050, D-3, R-1, Normal"
296.71,"[Sequencer] New Task, id_051, R-7, R-1, Normal"
296.99,"[Sequencer] New Task, id_052, R-4, R-3, Normal"
297.25,"[Sequencer] New Task, id_053, R-4, D-4, Stat"
297.51,"[Sequencer] New Task, id_054, R-8, R-7, Normal"
297.76,"[Sequencer] New Task, id_055, R-7, R-1, Normal"
298.03,"[Sequencer] New Task, id_056, R-8, R-7, Normal"
298.28,"[Sequencer] New Task, id_057, D-1, R-1, Normal"
298.54,"[Sequencer] New Task, id_058, R-6, R-7, Normal"
298.79,"[Sequencer] New Task, id_059, R-7, R-4, Normal"
299.04,"[Sequencer] New Task, id_060, D-1, R-5, Stat"
299.32,"[Sequencer] New Task, id_061, D-1, R-2, Normal"
299.57,"[Sequencer] New Task, id_062, R-4, R-2, Normal"
299.82,"[Sequencer] New Task, id_063, D-2, D-1, Normal"
300.08,"[Sequencer] New Task, id_064, R-4, R-6, Normal"
300.35,"[Sequencer] New Task, id_065, D-1, R-2, Normal"
300.60,"[Sequencer] New Task, id_066, D-1, R-2, Normal"
300.85,"[Sequencer] New Task, id_067, R-4, R-1, Normal"
301.10,"[Sequencer] New Task, id_068, R-3, D-3, Stat"
301.35,"[Sequencer] New Task, id_069, R-1, R-7, Stat"
301.63,"[Sequencer] New Task, id_070, D-3, R-8, Stat"
301.89,"[Sequencer] New Task, id_071, R-7, R-3, Stat"
302.14,"[Sequencer] New Task, id_072, R-2, R-3, Stat"
302.39,"[Sequencer] New Task, id_073, D-2, R-7, Stat"
302.68,"[Sequencer] New Task, id_074, R-4, R-6, Normal"
302.94,"[Sequencer] New Task, id_075, R-5, R-8, Stat"
303.18,"[Sequencer] New Task, id_076, R-8, R-4, Stat"
303.46,"[Sequencer] New Task, id_077, R-8, D-2, Normal"
303.71,"[Sequencer] New Task, id_078, R-5, R-3, Normal"
303.95,"[Sequencer] New Task, id_079, R-2, R-1, Stat"
304.20,"[Sequencer] New Task, id_080, R-1, R-4, Stat"
304.47,"[Sequencer] New Task, id_081, D-1, R-1, Normal"
304.72,"[Sequencer] New Task, id_082, R-5, R-1, Stat"
304.98,"[Sequencer] New Task, id_083, R-1, R-4, Stat"
305.25,"[Sequencer] New Task, id_084, R-1, R-6, Normal"
305.50,"[Sequencer] New Task, id_085, R-1, R-6, Normal"
305.74,"[Sequencer] New Task, id_086, R-1, D-4, Normal"
